	geneID	proteinID	wikilink	counts
7509	9410	Q21122580	https://en.wikipedia.org/wiki/WDR57	1
7510	9411	Q21135339	https://en.wikipedia.org/wiki/ARHGAP29	1
7511	9412	Q21111705	https://en.wikipedia.org/wiki/MED21	1
7512	9414	Q21119271	https://en.wikipedia.org/wiki/Tight_junction_protein_2	1
7513	9415	Q21173708	https://en.wikipedia.org/wiki/FADS2	1
7514	9416	Q21115732	https://en.wikipedia.org/wiki/DDX23	1
7515	9416	Q21151418	https://en.wikipedia.org/wiki/DDX23	1
7516	9419	Q21131491	https://en.wikipedia.org/wiki/CRIPT	1
7517	9420	Q21100884	https://en.wikipedia.org/wiki/CYP7B1	1
7518	9421	Q21111001	https://en.wikipedia.org/wiki/HAND1	1
7519	9422	Q21149192	https://en.wikipedia.org/wiki/ZNF264	1
7520	9422	Q21174435	https://en.wikipedia.org/wiki/ZNF264	1
7521	9423	Q21140856	https://en.wikipedia.org/wiki/Netrin_1	1
7522	9423	Q21171829	https://en.wikipedia.org/wiki/Netrin_1	1
7523	9424	Q21119858	https://en.wikipedia.org/wiki/KCNK6	1
7524	9424	Q21149461	https://en.wikipedia.org/wiki/KCNK6	1
7525	9427	Q21130757	https://en.wikipedia.org/wiki/ECEL1	1
7526	9429	Q21113683	https://en.wikipedia.org/wiki/ABCG2	1
7527	9429	Q21146831	https://en.wikipedia.org/wiki/ABCG2	1
7528	9435	Q21130059	https://en.wikipedia.org/wiki/CHST2	1
7529	9436	Q21173753	https://en.wikipedia.org/wiki/NCR2	1
7530	9437	Q21173752	https://en.wikipedia.org/wiki/NCR1	1
7531	9439	Q21118707	https://en.wikipedia.org/wiki/CRSP3	1
7532	9440	Q21118703	https://en.wikipedia.org/wiki/MED17	1
7533	9441	Q21114331	https://en.wikipedia.org/wiki/MED26	1
7534	9442	Q21118699	https://en.wikipedia.org/wiki/MED27	1
7535	9443	Q21105892	https://en.wikipedia.org/wiki/MED7	1
7536	9444	Q21112948	https://en.wikipedia.org/wiki/QKI	1
7537	9444	Q21147799	https://en.wikipedia.org/wiki/QKI	1
7538	9445	Q21173193	https://en.wikipedia.org/wiki/ITM2B	1
7539	9446	Q21119025	https://en.wikipedia.org/wiki/GSTO1	1
7540	9447	Q21116442	https://en.wikipedia.org/wiki/AIM2	1
7541	9448	Q21149700	https://en.wikipedia.org/wiki/MAP4K4	1
7542	9448	Q21173466	https://en.wikipedia.org/wiki/MAP4K4	1
7543	9451	Q21172758	https://en.wikipedia.org/wiki/EIF2AK3	1
7544	9452	Q21132851	https://en.wikipedia.org/wiki/ITM2A	1
7545	9453	Q21106540	https://en.wikipedia.org/wiki/GGPS1	1
7546	9454	Q21104692	https://en.wikipedia.org/wiki/HOMER3	1
7547	9454	Q21116223	https://en.wikipedia.org/wiki/HOMER3	1
7548	9454	Q21138727	https://en.wikipedia.org/wiki/HOMER3	1
7549	9455	Q21118338	https://en.wikipedia.org/wiki/HOMER2	1
7550	9456	Q21108455	https://en.wikipedia.org/wiki/HOMER1	1
7551	9457	Q21103087	https://en.wikipedia.org/wiki/FHL5	1
7552	9457	Q21149732	https://en.wikipedia.org/wiki/FHL5	1
7553	9459	Q21101954	https://en.wikipedia.org/wiki/ARHGEF6	1
7554	9462	Q21113095	https://en.wikipedia.org/wiki/RASAL2	1
7555	9463	Q21102108	https://en.wikipedia.org/wiki/PICK1	1
7556	9463	Q21141231	https://en.wikipedia.org/wiki/PICK1	1
7557	9463	Q21150426	https://en.wikipedia.org/wiki/PICK1	1
7558	9464	Q21111006	https://en.wikipedia.org/wiki/HAND2	1
7559	9465	Q21105014	https://en.wikipedia.org/wiki/AKAP7	1
7560	9465	Q21105110	https://en.wikipedia.org/wiki/AKAP7	1
7561	9466	Q21103387	https://en.wikipedia.org/wiki/Interleukin_27_receptor,_alpha_subunit	1
7562	9467	Q21111118	https://en.wikipedia.org/wiki/SH3BP5	1
7563	9468	Q21119687	https://en.wikipedia.org/wiki/PCYT1B	1
7564	9470	Q21115037	https://en.wikipedia.org/wiki/EIF4E2	1
7565	9472	Q21108172	https://en.wikipedia.org/wiki/AKAP6	1
7566	9472	Q21144034	https://en.wikipedia.org/wiki/AKAP6	1
7567	9473	Q21123148	https://en.wikipedia.org/wiki/C1orf38	1
7568	9474	Q21097591	https://en.wikipedia.org/wiki/ATG5	1
7569	9475	Q21127094	https://en.wikipedia.org/wiki/ROCK2	1
7570	9475	Q21151747	https://en.wikipedia.org/wiki/ROCK2	1
7571	9476	Q21108990	https://en.wikipedia.org/wiki/NAPSA	1
7572	9477	Q21118702	https://en.wikipedia.org/wiki/MED20	1
7573	9478	Q5018800	https://en.wikipedia.org/wiki/Calcium-binding_protein_1	1
7574	9479	Q21132855	https://en.wikipedia.org/wiki/MAPK8IP1	1
7575	9481	Q21135173	https://en.wikipedia.org/wiki/Mitochondrial_uncoupling_protein_4	1
7576	9481	Q21147563	https://en.wikipedia.org/wiki/Mitochondrial_uncoupling_protein_4	1
7577	9482	Q21123914	https://en.wikipedia.org/wiki/STX8	1
7578	9482	Q21151221	https://en.wikipedia.org/wiki/STX8	1
7579	9486	Q21130051	https://en.wikipedia.org/wiki/CHST10	1
7580	9486	Q21137840	https://en.wikipedia.org/wiki/CHST10	1
7581	9488	Q21121988	https://en.wikipedia.org/wiki/PIGB	1
7582	9491	Q21101367	https://en.wikipedia.org/wiki/PSMF1	1
7583	9491	Q21149788	https://en.wikipedia.org/wiki/PSMF1	1
7584	9493	Q21131019	https://en.wikipedia.org/wiki/KIF23	1
7585	9495	Q21108168	https://en.wikipedia.org/wiki/AKAP5	1
7586	9495	Q21140319	https://en.wikipedia.org/wiki/AKAP5	1
7587	9496	Q21127342	https://en.wikipedia.org/wiki/TBX4	1
7588	9497	Q21124466	https://en.wikipedia.org/wiki/Sodium_bicarbonate_cotransporter_3	1
7589	9497	Q21150452	https://en.wikipedia.org/wiki/Sodium_bicarbonate_cotransporter_3	1
7590	9498	Q21124448	https://en.wikipedia.org/wiki/Electroneutral_sodium_bicarbonate_exchanger_1	1
7591	9499	Q423470	https://en.wikipedia.org/wiki/MYOT	1
7592	9500	Q21115205	https://en.wikipedia.org/wiki/MAGED1	1
7593	9501	Q21123408	https://en.wikipedia.org/wiki/RPH3AL	1
7594	9501	Q21141302	https://en.wikipedia.org/wiki/RPH3AL	1
7595	9507	Q21109473	https://en.wikipedia.org/wiki/ADAMTS4	1
7596	9508	Q21105293	https://en.wikipedia.org/wiki/ADAMTS3	1
7597	9509	Q4651002	https://en.wikipedia.org/wiki/ADAMTS2	1
7598	9510	Q21170793	https://en.wikipedia.org/wiki/ADAMTS1	1
7599	9512	Q21120049	https://en.wikipedia.org/wiki/PMPCB	1
7600	9513	Q21109364	https://en.wikipedia.org/wiki/FXR2	1
7601	9514	Q21137829	https://en.wikipedia.org/wiki/GAL3ST1	1
7602	9514	Q22677074	https://en.wikipedia.org/wiki/GAL3ST1	1
7603	9516	Q21132753	https://en.wikipedia.org/wiki/LITAF	1
7604	9516	Q21142895	https://en.wikipedia.org/wiki/LITAF	1
7605	9517	Q21122109	https://en.wikipedia.org/wiki/SPTLC2	1
7606	9517	Q21137102	https://en.wikipedia.org/wiki/SPTLC2	1
7607	9518	Q74581	https://en.wikipedia.org/wiki/GDF15	1
7608	9519	Q21127343	https://en.wikipedia.org/wiki/TBPL1	1
7609	9519	Q21151888	https://en.wikipedia.org/wiki/TBPL1	1
7610	9520	Q21134271	https://en.wikipedia.org/wiki/NPEPPS	1
7611	9520	Q21151166	https://en.wikipedia.org/wiki/NPEPPS	1
7612	9521	Q21111778	https://en.wikipedia.org/wiki/EEF1E1	1
7613	9522	Q21106013	https://en.wikipedia.org/wiki/SCAMP1	1
7614	9522	Q21138348	https://en.wikipedia.org/wiki/SCAMP1	1
7615	9524	Q22679391	https://en.wikipedia.org/wiki/TECR	1
7616	9525	Q21111450	https://en.wikipedia.org/wiki/VPS4B	1
7617	9525	Q21150514	https://en.wikipedia.org/wiki/VPS4B	1
7618	9526	Q21120860	https://en.wikipedia.org/wiki/MPDU1	1
7619	9526	Q21138465	https://en.wikipedia.org/wiki/MPDU1	1
7620	9526	Q21149330	https://en.wikipedia.org/wiki/MPDU1	1
7621	9527	Q21132650	https://en.wikipedia.org/wiki/GOSR1	1
7622	9528	Q21132734	https://en.wikipedia.org/wiki/TMEM59	1
7623	9529	Q21100428	https://en.wikipedia.org/wiki/BAG5	1
7624	9530	Q21115431	https://en.wikipedia.org/wiki/BAG4	1
7625	9531	Q21105251	https://en.wikipedia.org/wiki/BAG3	1
7626	9532	Q21115432	https://en.wikipedia.org/wiki/BAG2	1
7627	9533	Q21105298	https://en.wikipedia.org/wiki/POLR1C	1
7628	9536	Q22676692	https://en.wikipedia.org/wiki/MPGES-1	1
7629	9537	Q21119676	https://en.wikipedia.org/wiki/TP53I11	1
7630	9537	Q21140252	https://en.wikipedia.org/wiki/TP53I11	1
7631	9538	Q21110083	https://en.wikipedia.org/wiki/EI24	1
7632	9538	Q21117756	https://en.wikipedia.org/wiki/EI24	1
7633	9540	Q21122646	https://en.wikipedia.org/wiki/TP53I3	1
7634	9541	Q21114115	https://en.wikipedia.org/wiki/CIR_(gene)	1
7635	9542	Q21123621	https://en.wikipedia.org/wiki/Neuregulin_2	1
7636	9545	Q21135208	https://en.wikipedia.org/wiki/RAB3D	1
7637	9546	Q21111488	https://en.wikipedia.org/wiki/APBA3	1
7638	9547	Q21112077	https://en.wikipedia.org/wiki/CXCL14	1
7639	9550	Q21118930	https://en.wikipedia.org/wiki/ATP6V1G1	1
7640	9550	Q21137470	https://en.wikipedia.org/wiki/ATP6V1G1	1
7641	9551	Q21131140	https://en.wikipedia.org/wiki/ATP5J2	1
7642	9552	Q21122068	https://en.wikipedia.org/wiki/Sperm-associated_antigen_7	1
7643	9553	Q21134217	https://en.wikipedia.org/wiki/MRPL33	1
7644	9554	Q21133580	https://en.wikipedia.org/wiki/SEC22B	1
7645	9555	Q21105911	https://en.wikipedia.org/wiki/H2AFY	1
7646	9557	Q21115647	https://en.wikipedia.org/wiki/CHD1L	1
7647	9559	Q21136427	https://en.wikipedia.org/wiki/VPS26A	1
7648	9560	Q21117055	https://en.wikipedia.org/wiki/CCL4L1	1
7649	9562	Q21122988	https://en.wikipedia.org/wiki/MINPP1	1
7650	9563	Q21103110	https://en.wikipedia.org/wiki/H6PD	1
7651	9564	Q21115283	https://en.wikipedia.org/wiki/BCAR1	1
7652	9564	Q21151962	https://en.wikipedia.org/wiki/BCAR1	1
7653	9567	Q21130668	https://en.wikipedia.org/wiki/GTPBP1	1
7654	9568	Q21107529	https://en.wikipedia.org/wiki/GABBR2	1
7655	9569	Q21106260	https://en.wikipedia.org/wiki/GTF2IRD1	1
7656	9570	Q21132648	https://en.wikipedia.org/wiki/GOSR2	1
7657	9572	Q15323346	https://en.wikipedia.org/wiki/Rev-ErbA_alpha	1
7658	9573	Q5513079	https://en.wikipedia.org/wiki/GDF3	1
7659	9575	Q21137491	https://en.wikipedia.org/wiki/CLOCK	1
7660	9575	Q3610562	https://en.wikipedia.org/wiki/CLOCK	1
7661	9576	Q21122069	https://en.wikipedia.org/wiki/Sperm-associated_antigen_6	1
7662	9577	Q21112794	https://en.wikipedia.org/wiki/BRE_(gene)	1
7663	9578	Q21119493	https://en.wikipedia.org/wiki/Cdc42_binding_protein_kinase_beta	1
7664	9578	Q21151248	https://en.wikipedia.org/wiki/Cdc42_binding_protein_kinase_beta	1
7665	9580	Q21114243	https://en.wikipedia.org/wiki/SOX13	1
7666	9580	Q21141997	https://en.wikipedia.org/wiki/SOX13	1
7667	9581	Q21133904	https://en.wikipedia.org/wiki/PREPL	1
7668	9581	Q21139283	https://en.wikipedia.org/wiki/PREPL	1
7669	9582	Q21115268	https://en.wikipedia.org/wiki/APOBEC3B	1
7670	9583	Q21130610	https://en.wikipedia.org/wiki/Ectonucleoside_triphosphate_diphosphohydrolase_4	1
7671	9583	Q21137082	https://en.wikipedia.org/wiki/Ectonucleoside_triphosphate_diphosphohydrolase_4	1
7672	9583	Q21140067	https://en.wikipedia.org/wiki/Ectonucleoside_triphosphate_diphosphohydrolase_4	1
7673	9584	Q21130689	https://en.wikipedia.org/wiki/RBM39	1
7674	9584	Q21138665	https://en.wikipedia.org/wiki/RBM39	1
7675	9585	Q21119912	https://en.wikipedia.org/wiki/MPHOSPH1	1
7676	9586	Q21110795	https://en.wikipedia.org/wiki/CREB5	1
7677	9586	Q21140373	https://en.wikipedia.org/wiki/CREB5	1
7678	9587	Q21118322	https://en.wikipedia.org/wiki/MAD2L1BP	1
7679	9588	Q21119022	https://en.wikipedia.org/wiki/PRDX6	1
7680	9589	Q21132235	https://en.wikipedia.org/wiki/WTAP_(gene)	1
7681	9590	Q21105074	https://en.wikipedia.org/wiki/AKAP12	1
7682	9592	Q21119796	https://en.wikipedia.org/wiki/Immediate_early_response_2	1
7683	9592	Q21141018	https://en.wikipedia.org/wiki/Immediate_early_response_2	1
7684	9595	Q21117444	https://en.wikipedia.org/wiki/PSCDBP	1
7685	9595	Q21151151	https://en.wikipedia.org/wiki/PSCDBP	1
7686	9600	Q21124282	https://en.wikipedia.org/wiki/PITPNM1	1
7687	9600	Q21140055	https://en.wikipedia.org/wiki/PITPNM1	1
7688	9603	Q21119964	https://en.wikipedia.org/wiki/NFE2L3	1
7689	9604	Q21097359	https://en.wikipedia.org/wiki/RNF14	1
7690	9604	Q21117867	https://en.wikipedia.org/wiki/RNF14	1
7691	9605	Q21122941	https://en.wikipedia.org/wiki/C16orf7	1
7692	9609	Q21135209	https://en.wikipedia.org/wiki/RAB36	1
7693	9610	Q21130473	https://en.wikipedia.org/wiki/RIN1	1
7694	9611	Q21145583	https://en.wikipedia.org/wiki/Nuclear_receptor_co-repressor_1	1
7695	9611	Q7068191	https://en.wikipedia.org/wiki/Nuclear_receptor_co-repressor_1	1
7696	9612	Q21150440	https://en.wikipedia.org/wiki/Nuclear_receptor_co-repressor_2	1
7697	9612	Q22683558	https://en.wikipedia.org/wiki/Nuclear_receptor_co-repressor_2	1
7698	9612	Q5487814	https://en.wikipedia.org/wiki/Nuclear_receptor_co-repressor_2	1
7699	9615	Q22676899	https://en.wikipedia.org/wiki/Guanine_deaminase	1
7700	9616	Q21131804	https://en.wikipedia.org/wiki/RNF7	1
7701	9617	Q21123359	https://en.wikipedia.org/wiki/Mitochondrial_translational_release_factor_1	1
7702	9617	Q21137468	https://en.wikipedia.org/wiki/Mitochondrial_translational_release_factor_1	1
7703	9617	Q21141227	https://en.wikipedia.org/wiki/Mitochondrial_translational_release_factor_1	1
7704	9618	Q21131657	https://en.wikipedia.org/wiki/TRAF4	1
7705	9618	Q21147693	https://en.wikipedia.org/wiki/TRAF4	1
7706	9619	Q21113668	https://en.wikipedia.org/wiki/ABCG1	1
7707	9620	Q21108371	https://en.wikipedia.org/wiki/CELSR1	1
7708	9620	Q21150560	https://en.wikipedia.org/wiki/CELSR1	1
7709	9622	Q21121551	https://en.wikipedia.org/wiki/KLK4	1
7710	9623	Q21127373	https://en.wikipedia.org/wiki/TCL1B	1
7711	9625	Q21121579	https://en.wikipedia.org/wiki/AATK	1
7712	9627	Q21127234	https://en.wikipedia.org/wiki/SNCAIP	1
7713	9627	Q21142291	https://en.wikipedia.org/wiki/SNCAIP	1
7714	9628	Q21149796	https://en.wikipedia.org/wiki/RGS6	1
7715	9628	Q21173720	https://en.wikipedia.org/wiki/RGS6	1
7716	9630	Q21117521	https://en.wikipedia.org/wiki/GNA14	1
7717	9631	Q21102751	https://en.wikipedia.org/wiki/Nucleoporin_155	1
7718	9632	Q21122373	https://en.wikipedia.org/wiki/SEC24C	1
7719	9635	Q21100845	https://en.wikipedia.org/wiki/CLCA2	1
7720	9636	Q21101451	https://en.wikipedia.org/wiki/ISG15	1
7721	9637	Q21106113	https://en.wikipedia.org/wiki/FEZ2	1
7722	9637	Q21137062	https://en.wikipedia.org/wiki/FEZ2	1
7723	9638	Q21117170	https://en.wikipedia.org/wiki/FEZ1	1
7724	9638	Q21152260	https://en.wikipedia.org/wiki/FEZ1	1
7725	9639	Q21101901	https://en.wikipedia.org/wiki/ARHGEF10	1
7726	9639	Q21137250	https://en.wikipedia.org/wiki/ARHGEF10	1
7727	9640	Q21135080	https://en.wikipedia.org/wiki/Zinc_finger_protein_592	1
7728	9641	Q21111538	https://en.wikipedia.org/wiki/IKBKE	1
7729	9643	Q21116368	https://en.wikipedia.org/wiki/MORF4L2	1
7730	9644	Q21113815	https://en.wikipedia.org/wiki/SH3PXD2A	1
7731	9644	Q21137877	https://en.wikipedia.org/wiki/SH3PXD2A	1
7732	9645	Q21118739	https://en.wikipedia.org/wiki/MICAL2	1
7733	9645	Q21149677	https://en.wikipedia.org/wiki/MICAL2	1
7734	9646	Q21117093	https://en.wikipedia.org/wiki/CTR9	1
7735	9647	Q21132807	https://en.wikipedia.org/wiki/PPM1F	1
7736	9647	Q21151149	https://en.wikipedia.org/wiki/PPM1F	1
7737	9648	Q21113325	https://en.wikipedia.org/wiki/GCC2	1
7738	9648	Q21143699	https://en.wikipedia.org/wiki/GCC2	1
7739	9649	Q21122680	https://en.wikipedia.org/wiki/RALGPS1	1
7740	9652	Q21121823	https://en.wikipedia.org/wiki/TTC37	1
7741	9653	Q21173784	https://en.wikipedia.org/wiki/HS2ST1	1
7742	9655	Q21132343	https://en.wikipedia.org/wiki/SOCS5	1
7743	9656	Q21106545	https://en.wikipedia.org/wiki/MDC1	1
7744	9657	Q21107695	https://en.wikipedia.org/wiki/IQCB1	1
7745	9657	Q21139573	https://en.wikipedia.org/wiki/IQCB1	1
7746	9658	Q21136648	https://en.wikipedia.org/wiki/Zinc_finger_protein_516	1
7747	9659	Q21147306	https://en.wikipedia.org/wiki/Myomegalin	1
7748	9659	Q6947982	https://en.wikipedia.org/wiki/Myomegalin	1
7749	9662	Q21109727	https://en.wikipedia.org/wiki/CEP135	1
7750	9665	Q21108019	https://en.wikipedia.org/wiki/KIAA0430	1
7751	9666	Q21116568	https://en.wikipedia.org/wiki/Daz_interacting_zinc_finger_protein_3	1
7752	9666	Q21150057	https://en.wikipedia.org/wiki/Daz_interacting_zinc_finger_protein_3	1
7753	9667	Q21130768	https://en.wikipedia.org/wiki/SAFB2	1
7754	9669	Q21173591	https://en.wikipedia.org/wiki/EIF5B	1
7755	9670	Q21111349	https://en.wikipedia.org/wiki/IPO13	1
7756	9672	Q21127159	https://en.wikipedia.org/wiki/Syndecan-3	1
7757	9681	Q21102539	https://en.wikipedia.org/wiki/DEPDC5	1
7758	9681	Q21140841	https://en.wikipedia.org/wiki/DEPDC5	1
7759	9682	Q21107561	https://en.wikipedia.org/wiki/KDM4A	1
7760	9685	Q21144054	https://en.wikipedia.org/wiki/CLINT1	1
7761	9685	Q21173660	https://en.wikipedia.org/wiki/CLINT1	1
7762	9686	Q21125314	https://en.wikipedia.org/wiki/Vestigial_like_family_member_4	1
7763	9687	Q21115966	https://en.wikipedia.org/wiki/GREB1	1
7764	9687	Q21140152	https://en.wikipedia.org/wiki/GREB1	1
7765	9688	Q21118895	https://en.wikipedia.org/wiki/Nucleoporin_93	1
7766	9688	Q21140074	https://en.wikipedia.org/wiki/Nucleoporin_93	1
7767	9689	Q21115572	https://en.wikipedia.org/wiki/BZW1	1
7768	9689	Q21150051	https://en.wikipedia.org/wiki/BZW1	1
7769	9690	Q21118935	https://en.wikipedia.org/wiki/UBE3C	1
7770	9693	Q21107982	https://en.wikipedia.org/wiki/RAPGEF2	1
7771	9693	Q21149857	https://en.wikipedia.org/wiki/RAPGEF2	1
7772	9694	Q21132214	https://en.wikipedia.org/wiki/TTC35	1
7773	9694	Q21142394	https://en.wikipedia.org/wiki/TTC35	1
7774	9695	Q21116894	https://en.wikipedia.org/wiki/EDEM1	1
7775	9696	Q21142715	https://en.wikipedia.org/wiki/Rootletin	1
7776	9696	Q7366608	https://en.wikipedia.org/wiki/Rootletin	1
7777	9697	Q21122219	https://en.wikipedia.org/wiki/TRAM2	1
7778	9698	Q21126061	https://en.wikipedia.org/wiki/PUM1	1
7779	9698	Q21144695	https://en.wikipedia.org/wiki/PUM1	1
7780	9699	Q21109042	https://en.wikipedia.org/wiki/RIMS2	1
7781	9699	Q21150813	https://en.wikipedia.org/wiki/RIMS2	1
7782	9700	Q22676914	https://en.wikipedia.org/wiki/Separase	1
7783	9702	Q21114116	https://en.wikipedia.org/wiki/CEP57	1
7784	9702	Q21142795	https://en.wikipedia.org/wiki/CEP57	1
7785	9704	Q21105775	https://en.wikipedia.org/wiki/DHX34	1
7786	9706	Q21124698	https://en.wikipedia.org/wiki/ULK2	1
7787	9709	Q21120592	https://en.wikipedia.org/wiki/HERPUD1	1
7788	9709	Q21144387	https://en.wikipedia.org/wiki/HERPUD1	1
7789	9712	Q21136558	https://en.wikipedia.org/wiki/USP6NL	1
7790	9720	Q21132774	https://en.wikipedia.org/wiki/CCDC144A	1
7791	9721	Q21109172	https://en.wikipedia.org/wiki/GPRIN2	1
7792	9722	Q21112908	https://en.wikipedia.org/wiki/NOS1AP	1
7793	9723	Q21124304	https://en.wikipedia.org/wiki/Semaphorin_3E	1
7794	9725	Q21112036	https://en.wikipedia.org/wiki/TMEM63A	1
7795	9725	Q21149735	https://en.wikipedia.org/wiki/TMEM63A	1
7796	9727	Q21123812	https://en.wikipedia.org/wiki/RAB11FIP3	1
7797	9727	Q21137784	https://en.wikipedia.org/wiki/RAB11FIP3	1
7798	9729	Q21110325	https://en.wikipedia.org/wiki/KIAA0408	1
7799	9730	Q21112163	https://en.wikipedia.org/wiki/VPRBP	1
7800	9731	Q21117151	https://en.wikipedia.org/wiki/CEP104	1
7801	9732	Q21114265	https://en.wikipedia.org/wiki/Dock4	1
7802	9732	Q21148231	https://en.wikipedia.org/wiki/Dock4	1
7803	9732	Q5287186	https://en.wikipedia.org/wiki/Dock4	1
7804	9732	Q5287186	https://en.wikipedia.org/wiki/Dock4-Ex49	1
7805	9733	Q21121239	https://en.wikipedia.org/wiki/SART3	1
7806	9733	Q21139701	https://en.wikipedia.org/wiki/SART3	1
7807	9734	Q21143107	https://en.wikipedia.org/wiki/HDAC9	1
7808	9734	Q21173427	https://en.wikipedia.org/wiki/HDAC9	1
7809	9736	Q21125554	https://en.wikipedia.org/wiki/USP34	1
7810	9736	Q21137710	https://en.wikipedia.org/wiki/USP34	1
7811	9737	Q21112817	https://en.wikipedia.org/wiki/GPRASP1	1
7812	9738	Q21110530	https://en.wikipedia.org/wiki/CCP110	1
7813	9738	Q21152291	https://en.wikipedia.org/wiki/CCP110	1
7814	9741	Q21119277	https://en.wikipedia.org/wiki/LAPTM4A	1
7815	9742	Q21119795	https://en.wikipedia.org/wiki/IFT140	1
7816	9743	Q21104691	https://en.wikipedia.org/wiki/RICS_(gene)	1
7817	9744	Q21115273	https://en.wikipedia.org/wiki/CENTB1	1
7818	9745	Q18391153	https://en.wikipedia.org/wiki/Zinc_finger_protein_536	1
7819	9748	Q21135632	https://en.wikipedia.org/wiki/SLK_(gene)	1
7820	9750	Q21105989	https://en.wikipedia.org/wiki/RIPOR2	1
7821	9751	Q21135058	https://en.wikipedia.org/wiki/Syntaphilin	1
7822	9752	Q21121130	https://en.wikipedia.org/wiki/PCDHA9	1
7823	9754	Q21135699	https://en.wikipedia.org/wiki/STARD8	1
7824	9757	Q21103455	https://en.wikipedia.org/wiki/MLL4	1
7825	9758	Q21107490	https://en.wikipedia.org/wiki/FRMPD4	1
7826	9759	Q21173206	https://en.wikipedia.org/wiki/HDAC4	1
7827	9760	Q21125446	https://en.wikipedia.org/wiki/TOX	1
7828	9762	Q21122343	https://en.wikipedia.org/wiki/LZTS3	1
7829	9765	Q21135097	https://en.wikipedia.org/wiki/ZFYVE16	1
7830	9765	Q21146826	https://en.wikipedia.org/wiki/ZFYVE16	1
7831	9767	Q21118497	https://en.wikipedia.org/wiki/PHF16	1
7832	9767	Q21148415	https://en.wikipedia.org/wiki/PHF16	1
7833	9768	Q21133772	https://en.wikipedia.org/wiki/KIAA0101	1
7834	9770	Q21111374	https://en.wikipedia.org/wiki/RASSF2	1
7835	9771	Q21123404	https://en.wikipedia.org/wiki/RAPGEF5	1
7836	9772	Q21113446	https://en.wikipedia.org/wiki/Transmembrane_protein_94	1
7837	9772	Q21141366	https://en.wikipedia.org/wiki/Transmembrane_protein_94	1
7838	9772	Q21145038	https://en.wikipedia.org/wiki/Transmembrane_protein_94	1
7839	9774	Q21113908	https://en.wikipedia.org/wiki/BCLAF1	1
7840	9774	Q21139717	https://en.wikipedia.org/wiki/BCLAF1	1
7841	9775	Q21131475	https://en.wikipedia.org/wiki/EIF4A3	1
7842	9776	Q21139744	https://en.wikipedia.org/wiki/Autophagy-related_protein_13	1
7843	9776	Q4826898	https://en.wikipedia.org/wiki/Autophagy-related_protein_13	1
7844	9778	Q21113466	https://en.wikipedia.org/wiki/KIAA0232	1
7845	9780	Q21142397	https://en.wikipedia.org/wiki/PIEZO1	1
7846	9780	Q21173847	https://en.wikipedia.org/wiki/PIEZO1	1
7847	9781	Q21120507	https://en.wikipedia.org/wiki/RNF144A	1
7848	9782	Q21121666	https://en.wikipedia.org/wiki/MATR3	1
7849	9783	Q21123366	https://en.wikipedia.org/wiki/Regulating_synaptic_membrane_exocytosis_3	1
7850	9784	Q21109025	https://en.wikipedia.org/wiki/SNX17	1
7851	9785	Q21105784	https://en.wikipedia.org/wiki/DHX38	1
7852	9785	Q21140850	https://en.wikipedia.org/wiki/DHX38	1
7853	9787	Q21115820	https://en.wikipedia.org/wiki/DLGAP5	1
7854	9788	Q21118231	https://en.wikipedia.org/wiki/MTSS1	1
7855	9788	Q21140491	https://en.wikipedia.org/wiki/MTSS1	1
7856	9791	Q21173802	https://en.wikipedia.org/wiki/Phosphatidylserine_synthase_1	1
7857	9793	Q21110616	https://en.wikipedia.org/wiki/CKAP5	1
7858	9794	Q21119393	https://en.wikipedia.org/wiki/MAML1	1
7859	9796	Q21119725	https://en.wikipedia.org/wiki/PHYHIP	1
7860	9798	Q21117666	https://en.wikipedia.org/wiki/KIAA0174	1
7861	9801	Q21123371	https://en.wikipedia.org/wiki/MRPL19	1
7862	9801	Q21145422	https://en.wikipedia.org/wiki/MRPL19	1
7863	9802	Q21112723	https://en.wikipedia.org/wiki/DAZAP2	1
7864	9804	Q21136287	https://en.wikipedia.org/wiki/TOMM20	1
